loan_limit,Gender,approv_in_adv,loan_type,loan_purpose,Credit_Worthiness,open_credit,business_or_commercial,loan_amount,rate_of_interest,Interest_rate_spread,Upfront_charges,term,Neg_ammortization,interest_only,lump_sum_payment,property_value,construction_type,occupancy_type,Secured_by,total_units,income,credit_type,Credit_Score,co-applicant_credit_type,age,submission_of_application,LTV,Region,Security_Type,dtir1
cf,Male,nopre,type1,p3,l1,nopc,nob/c,396500,3.625,0.0703,0.0,360.0,not_neg,not_int,not_lpsm,628000.0,sb,pr,home,1U,5580.0,CRIF,550,CIB,45-54,not_inst,63.13694268,south,direct,44.0
cf,Female,nopre,type1,p1,l1,nopc,nob/c,706500,3.99,-0.075,1800.0,360.0,not_neg,not_int,not_lpsm,878000.0,sb,pr,home,1U,6960.0,CRIF,594,CIB,25-34,not_inst,80.46697039,south,direct,45.0
cf,Joint,nopre,type1,p3,l1,nopc,nob/c,206500,5.25,1.3044,3601.56,360.0,not_neg,not_int,not_lpsm,288000.0,sb,pr,home,1U,10620.0,CIB,550,EXP,45-54,to_inst,71.70138889,north,direct,41.0
cf,Male,nopre,type1,p4,l1,nopc,nob/c,226500,4.875,1.3618,0.0,240.0,not_neg,not_int,not_lpsm,398000.0,sb,ir,home,1U,11220.0,EXP,518,CIB,45-54,not_inst,56.90954774,south,direct,37.0
cf,Female,nopre,type1,p3,l2,nopc,nob/c,136500,4.25,1.0256,3250.25,180.0,not_neg,not_int,not_lpsm,258000.0,sb,pr,home,1U,2880.0,CIB,811,CIB,55-64,to_inst,52.90697674,north,direct,43.0
cf,Male,nopre,type1,p4,l1,nopc,nob/c,376500,4.375,-0.0529,0.0,312.0,not_neg,not_int,not_lpsm,648000.0,sb,pr,home,1U,4920.0,CIB,600,CIB,55-64,to_inst,58.10185185,south,direct,42.0
cf,Male,nopre,type1,p3,l1,nopc,nob/c,226500,,,,360.0,not_neg,not_int,not_lpsm,308000.0,sb,sr,home,1U,8580.0,CRIF,536,CIB,45-54,to_inst,73.53896104,north,direct,26.0
cf,,nopre,type3,p4,l1,nopc,nob/c,326500,,,,360.0,not_neg,not_int,not_lpsm,,sb,pr,home,1U,0.0,EQUI,679,EXP,45-54,to_inst,,south,direct,
,Male,nopre,type1,p1,l1,nopc,nob/c,486500,,,,360.0,neg_amm,not_int,not_lpsm,,sb,pr,home,1U,9000.0,EQUI,622,EXP,25-34,to_inst,,north,direct,
cf,Joint,nopre,type1,p1,l1,nopc,nob/c,546500,4.125,0.3306,6426.25,360.0,not_neg,not_int,not_lpsm,618000.0,sb,pr,home,1U,8040.0,CRIF,654,EXP,25-34,to_inst,88.43042071,central,direct,34.0
cf,,nopre,type1,p4,l1,nopc,nob/c,296500,2.875,-0.0093,3102.5,180.0,not_neg,not_int,not_lpsm,398000.0,sb,pr,home,1U,6840.0,CRIF,682,EXP,65-74,to_inst,74.49748744,south,direct,36.0
cf,Joint,nopre,type1,p1,l2,nopc,nob/c,326500,,,,360.0,not_neg,not_int,not_lpsm,438000.0,sb,pr,home,1U,10800.0,CRIF,753,EXP,55-64,to_inst,74.543379,north,direct,30.0
cf,Male,nopre,type1,p3,l1,nopc,nob/c,116500,4.75,1.122,3083.75,180.0,not_neg,not_int,not_lpsm,148000.0,sb,pr,home,1U,7980.0,CIB,624,CIB,45-54,to_inst,78.71621622,north,direct,27.0
cf,Male,pre,type1,p3,l1,nopc,nob/c,356500,,,,240.0,not_neg,not_int,not_lpsm,,sb,pr,home,1U,6720.0,EQUI,802,EXP,65-74,to_inst,,north,direct,
cf,Joint,nopre,type1,p3,l1,nopc,nob/c,306500,3.875,0.2163,4250.0,360.0,not_neg,not_int,not_lpsm,378000.0,sb,pr,home,1U,3540.0,CRIF,526,EXP,65-74,to_inst,81.08465608,north,direct,43.0
cf,Male,nopre,type1,p4,l1,nopc,nob/c,566500,3.875,0.2896,0.0,360.0,not_neg,not_int,not_lpsm,798000.0,sb,pr,home,1U,7500.0,CIB,659,CIB,65-74,not_inst,70.98997494,north,direct,49.0
cf,Female,nopre,type1,p4,l1,nopc,nob/c,426500,4.99,0.6554,1304.15,360.0,not_neg,not_int,not_lpsm,588000.0,sb,ir,home,1U,6900.0,CIB,874,CIB,45-54,not_inst,72.53401361,north,direct,44.0
cf,,nopre,type1,p4,l1,nopc,nob/c,536500,3.625,0.1169,1250.0,360.0,not_neg,not_int,not_lpsm,578000.0,sb,pr,home,1U,7260.0,CIB,774,EXP,25-34,to_inst,92.8200692,south,direct,45.0
cf,Joint,nopre,type1,p1,l1,nopc,nob/c,216500,4.75,0.3229,0.0,360.0,not_neg,not_int,not_lpsm,288000.0,sb,ir,home,1U,15840.0,EXP,797,EXP,25-34,not_inst,75.17361111,south,direct,45.0
cf,,nopre,type2,p4,l1,nopc,b/c,86500,,,,360.0,not_neg,not_int,not_lpsm,948000.0,sb,pr,home,1U,3300.0,CIB,519,EXP,55-64,to_inst,9.124472574,south,direct,31.0
cf,Joint,nopre,type1,p4,l1,nopc,nob/c,156500,,,,120.0,not_neg,not_int,not_lpsm,298000.0,sb,pr,home,1U,3480.0,CRIF,785,EXP,55-64,to_inst,52.51677852,north,direct,47.0
cf,,nopre,type1,p4,l1,nopc,nob/c,266500,3.875,0.3438,1828.08,360.0,not_neg,not_int,not_lpsm,318000.0,sb,pr,home,1U,9600.0,EXP,517,CIB,35-44,to_inst,83.80503145,south,direct,30.0
cf,Joint,nopre,type1,p2,l1,nopc,nob/c,86500,,,,360.0,not_neg,not_int,not_lpsm,98000.0,sb,ir,home,1U,12000.0,CIB,571,EXP,25-34,to_inst,88.26530612,north,direct,31.0
cf,Male,nopre,type1,p4,l1,nopc,nob/c,456500,,,,360.0,not_neg,not_int,not_lpsm,418000.0,sb,pr,home,1U,11460.0,EXP,586,CIB,65-74,to_inst,109.2105263,north,direct,37.0
cf,,pre,type1,p3,l1,nopc,nob/c,486500,4.375,-0.0348,2845.23,360.0,neg_amm,not_int,not_lpsm,878000.0,sb,pr,home,1U,7200.0,CRIF,770,CIB,45-54,to_inst,55.41002278,south,direct,40.0
cf,Joint,nopre,type1,p4,l1,nopc,nob/c,396500,4.56,0.9249,0.0,360.0,not_neg,not_int,not_lpsm,758000.0,sb,pr,home,1U,6480.0,CIB,699,EXP,35-44,not_inst,52.30870712,north,direct,40.0
cf,Male,nopre,type1,p1,l1,nopc,nob/c,66500,4.625,1.4797,1915.0,180.0,not_neg,not_int,not_lpsm,88000.0,sb,pr,home,1U,2880.0,CIB,708,CIB,55-64,to_inst,75.56818182,north,direct,39.0
cf,Female,nopre,type1,p2,l1,nopc,nob/c,136500,4.875,0.6517,1150.0,360.0,neg_amm,not_int,not_lpsm,338000.0,sb,pr,home,1U,1620.0,EXP,842,CIB,>74,to_inst,40.38461538,north,direct,49.0
cf,Joint,nopre,type1,p3,l1,nopc,nob/c,476500,,,,360.0,not_neg,not_int,not_lpsm,818000.0,sb,pr,home,3U,5100.0,CRIF,578,EXP,65-74,to_inst,58.25183374,north,direct,51.0
cf,Female,nopre,type1,p4,l1,nopc,nob/c,186500,4.25,0.1608,750.0,360.0,not_neg,not_int,not_lpsm,278000.0,sb,pr,home,1U,3240.0,CIB,727,CIB,>74,to_inst,67.08633094,north,direct,33.0
cf,Joint,pre,type3,p3,l1,nopc,nob/c,616500,3.25,-0.4485,0.0,360.0,not_neg,not_int,not_lpsm,1258000.0,sb,pr,home,1U,12780.0,CIB,607,EXP,55-64,not_inst,49.0063593,south,direct,30.0
cf,Male,nopre,type1,p4,l1,nopc,nob/c,346500,4.0,-0.338,0.0,360.0,not_neg,not_int,not_lpsm,488000.0,sb,pr,home,1U,6060.0,EXP,680,CIB,45-54,not_inst,71.00409836,south,direct,33.0
cf,Male,nopre,type1,p4,l1,nopc,nob/c,256500,3.625,0.5261,0.0,240.0,not_neg,not_int,not_lpsm,708000.0,sb,pr,home,1U,4080.0,CIB,728,CIB,45-54,not_inst,36.22881356,south,direct,41.0
cf,Female,nopre,type1,p1,l1,nopc,nob/c,156500,,,,360.0,not_neg,not_int,lpsm,,sb,pr,home,1U,3960.0,EQUI,663,EXP,35-44,to_inst,,north,direct,
cf,Joint,nopre,type2,p4,l1,nopc,b/c,426500,3.125,-0.0261,0.0,360.0,not_neg,not_int,not_lpsm,528000.0,sb,pr,home,1U,,CRIF,861,EXP,25-34,not_inst,80.77651515,north,direct,
ncf,Male,pre,type1,p4,l1,nopc,nob/c,286500,3.75,0.2087,876.2,240.0,not_neg,not_int,not_lpsm,518000.0,sb,pr,home,1U,4500.0,CIB,809,CIB,45-54,not_inst,55.30888031,south,direct,49.0
cf,Male,nopre,type2,p4,l1,nopc,b/c,376500,3.125,0.0939,0.0,360.0,not_neg,not_int,not_lpsm,488000.0,sb,pr,home,1U,,CIB,527,CIB,25-34,not_inst,77.15163934,north,direct,
,Male,nopre,type1,p4,l1,nopc,nob/c,336500,,,,360.0,neg_amm,not_int,not_lpsm,,sb,pr,home,1U,6600.0,EQUI,891,EXP,35-44,not_inst,,north,direct,
cf,,nopre,type1,p1,l1,nopc,nob/c,396500,,,,360.0,not_neg,not_int,not_lpsm,,sb,pr,home,1U,7380.0,EQUI,545,EXP,45-54,to_inst,,south,direct,
cf,,nopre,type1,p1,l1,nopc,nob/c,586500,,,,360.0,not_neg,not_int,not_lpsm,908000.0,sb,pr,home,1U,7320.0,CRIF,893,EXP,35-44,to_inst,64.59251101,south,direct,38.0
cf,Joint,nopre,type1,p3,l1,nopc,nob/c,86500,4.625,1.1234,2785.0,156.0,not_neg,not_int,not_lpsm,148000.0,sb,pr,home,1U,2820.0,EXP,559,EXP,55-64,to_inst,58.44594595,north,direct,36.0
cf,Male,nopre,type2,p4,l1,nopc,b/c,516500,3.875,1.2167,0.0,360.0,not_neg,not_int,not_lpsm,558000.0,sb,pr,home,1U,,EXP,790,CIB,45-54,not_inst,92.56272401,north,direct,
ncf,Male,nopre,type1,p4,l1,nopc,nob/c,1006500,,,,360.0,not_neg,not_int,not_lpsm,2008000.0,sb,sr,home,1U,8040.0,CIB,729,CIB,55-64,to_inst,50.12450199,north,direct,52.0
cf,Male,nopre,type3,p3,l1,nopc,nob/c,186500,4.125,-0.0161,3468.75,360.0,not_neg,not_int,not_lpsm,218000.0,sb,pr,home,1U,4440.0,EXP,612,CIB,65-74,to_inst,85.55045872,central,direct,36.0
cf,,nopre,type1,p3,l2,nopc,nob/c,346500,5.5,1.4477,5925.0,360.0,not_neg,not_int,not_lpsm,428000.0,sb,pr,home,1U,8280.0,CIB,695,CIB,45-54,to_inst,80.95794393,south,direct,44.0
cf,Male,pre,type1,p1,l1,nopc,nob/c,206500,4.75,1.199,5588.0,360.0,not_neg,not_int,not_lpsm,258000.0,sb,pr,home,1U,5280.0,EXP,827,CIB,45-54,to_inst,80.03875969,north,direct,42.0
cf,Joint,nopre,type1,p3,l1,nopc,nob/c,156500,3.5,0.9311,4625.0,180.0,not_neg,not_int,not_lpsm,308000.0,sb,pr,home,1U,3240.0,EXP,841,EXP,35-44,to_inst,50.81168831,north,direct,47.0
cf,Male,nopre,type1,p4,l1,nopc,nob/c,86500,,,,240.0,not_neg,not_int,not_lpsm,,sb,pr,home,1U,2160.0,EQUI,701,EXP,45-54,not_inst,,central,direct,
cf,Joint,nopre,type1,p4,l1,nopc,nob/c,486500,4.375,-0.213,0.0,360.0,neg_amm,not_int,not_lpsm,758000.0,sb,pr,home,1U,7260.0,CIB,822,EXP,>74,not_inst,64.18205805,north,direct,20.0
cf,Female,nopre,type1,p3,l1,nopc,nob/c,126500,4.5,0.2978,4362.5,360.0,neg_amm,not_int,not_lpsm,328000.0,sb,pr,home,1U,1440.0,EXP,567,CIB,65-74,to_inst,38.56707317,north,direct,45.0
cf,Male,nopre,type2,p1,l1,nopc,b/c,316500,3.75,1.0004,5035.99,360.0,not_neg,not_int,not_lpsm,318000.0,sb,pr,home,1U,3780.0,CIB,765,CIB,25-34,to_inst,99.52830189,north,direct,44.0
cf,Male,nopre,type1,p1,l1,nopc,nob/c,226500,3.99,0.343,353.25,360.0,not_neg,not_int,not_lpsm,308000.0,sb,pr,home,1U,3060.0,EXP,530,CIB,45-54,not_inst,73.53896104,north-east,direct,30.0
cf,Joint,nopre,type3,p4,l1,nopc,nob/c,286500,,,,360.0,not_neg,not_int,not_lpsm,,sb,pr,home,1U,0.0,EQUI,852,EXP,65-74,not_inst,,north,direct,
cf,,nopre,type1,p3,l1,nopc,nob/c,386500,3.625,0.2026,6582.94,360.0,not_neg,not_int,not_lpsm,578000.0,sb,pr,home,1U,5820.0,EXP,797,EXP,25-34,to_inst,66.86851211,south,direct,39.0
cf,Female,nopre,type1,p1,l1,nopc,nob/c,226500,3.875,0.2529,0.0,360.0,not_neg,not_int,not_lpsm,528000.0,sb,pr,home,1U,3840.0,CIB,580,CIB,65-74,not_inst,42.89772727,north,direct,39.0
cf,,nopre,type1,p1,l1,nopc,nob/c,486500,4.375,0.3101,0.0,360.0,not_neg,not_int,not_lpsm,538000.0,sb,pr,home,1U,6600.0,CIB,712,EXP,45-54,not_inst,90.42750929,south,direct,49.0
cf,Female,nopre,type2,p1,l1,nopc,b/c,116500,4.5,1.0252,2956.91,360.0,not_neg,not_int,not_lpsm,128000.0,sb,pr,home,1U,3180.0,CRIF,527,CIB,25-34,to_inst,91.015625,north,direct,44.0
cf,Male,nopre,type1,p4,l1,nopc,nob/c,256500,3.875,0.3664,2544.75,360.0,not_neg,not_int,not_lpsm,358000.0,sb,pr,home,1U,4860.0,CRIF,555,CIB,35-44,to_inst,71.64804469,south,direct,37.0
cf,,nopre,type1,p4,l1,nopc,nob/c,316500,4.125,0.4756,0.0,348.0,not_neg,not_int,not_lpsm,338000.0,sb,pr,home,1U,5460.0,CIB,642,CIB,35-44,to_inst,93.63905325,south,direct,39.0
cf,Male,nopre,type2,p2,l1,nopc,b/c,76500,3.49,1.425,2003.2,180.0,not_neg,not_int,not_lpsm,158000.0,sb,pr,home,1U,2460.0,EXP,755,CIB,>74,to_inst,48.41772152,north,direct,26.0
cf,,nopre,type1,p4,l1,nopc,nob/c,186500,3.99,1.021,2056.5,240.0,neg_amm,not_int,not_lpsm,258000.0,sb,pr,home,1U,7020.0,CIB,728,CIB,45-54,to_inst,72.28682171,south,direct,31.0
cf,Male,nopre,type1,p4,l1,nopc,nob/c,676500,3.56,-0.119,3982.57,360.0,not_neg,not_int,not_lpsm,828000.0,sb,pr,home,1U,7560.0,CIB,682,CIB,45-54,not_inst,81.70289855,north,direct,39.0
cf,Joint,nopre,type1,p3,l1,nopc,nob/c,76500,4.375,0.521,1100.0,180.0,not_neg,not_int,not_lpsm,268000.0,sb,pr,home,1U,2760.0,CRIF,820,EXP,55-64,not_inst,28.54477612,north,direct,31.0
cf,,nopre,type1,p1,l1,nopc,nob/c,156500,,,,360.0,not_neg,not_int,not_lpsm,168000.0,sb,pr,home,1U,2700.0,CRIF,760,CIB,25-34,to_inst,93.1547619,south,direct,37.0
cf,Joint,nopre,type1,p3,l1,nopc,nob/c,176500,3.99,0.5598,3836.8,180.0,not_neg,not_int,not_lpsm,218000.0,sb,pr,home,1U,5280.0,CRIF,784,EXP,55-64,to_inst,80.96330275,north,direct,37.0
cf,Female,nopre,type1,p3,l1,nopc,nob/c,216500,3.875,0.0807,712.6,360.0,not_neg,not_int,not_lpsm,308000.0,sb,pr,home,1U,3600.0,CIB,603,CIB,65-74,not_inst,70.29220779,north,direct,41.0
cf,Joint,pre,type1,p3,l1,nopc,nob/c,296500,3.875,0.4872,5723.9,360.0,not_neg,not_int,not_lpsm,428000.0,sb,pr,home,1U,3780.0,CIB,897,EXP,35-44,to_inst,69.27570093,north,direct,39.0
cf,Male,nopre,type3,p4,l1,nopc,nob/c,186500,3.49,-0.1426,902.01,360.0,not_neg,not_int,not_lpsm,218000.0,sb,pr,home,1U,,EXP,665,EXP,65-74,to_inst,85.55045872,north,direct,
cf,Female,nopre,type1,p3,l1,nopc,nob/c,236500,3.5,-0.1758,2859.64,360.0,not_neg,not_int,not_lpsm,358000.0,sb,pr,home,1U,4020.0,EXP,826,CIB,55-64,not_inst,66.06145251,north,direct,31.0
cf,Joint,nopre,type1,p1,l1,nopc,nob/c,436500,3.25,-0.2253,6234.26,360.0,not_neg,not_int,not_lpsm,548000.0,sb,pr,home,1U,10800.0,CIB,726,EXP,55-64,not_inst,79.65328467,south,direct,20.0
cf,Female,nopre,type2,p1,l1,nopc,b/c,576500,3.875,0.4191,1197.42,360.0,not_neg,int_only,not_lpsm,588000.0,sb,pr,home,1U,8280.0,CIB,663,CIB,35-44,not_inst,98.04421769,north,direct,60.0
cf,Joint,nopre,type1,p1,l1,nopc,nob/c,206500,4.25,0.019,1094.32,360.0,neg_amm,not_int,not_lpsm,218000.0,sb,pr,home,1U,5820.0,CRIF,597,EXP,45-54,not_inst,94.72477064,south,direct,37.0
cf,Male,nopre,type1,p1,l1,nopc,nob/c,486500,4.5,0.362,3095.2,360.0,not_neg,not_int,not_lpsm,658000.0,sb,ir,home,1U,8220.0,CRIF,863,CIB,25-34,not_inst,73.93617021,north,direct,49.0
cf,Female,,type1,p1,l1,nopc,nob/c,306500,4.5,0.1535,0.0,360.0,not_neg,not_int,not_lpsm,408000.0,sb,pr,home,1U,3660.0,CRIF,567,CIB,55-64,not_inst,75.12254902,south,direct,49.0
cf,,nopre,type2,p1,l1,nopc,b/c,106500,4.625,1.2584,1652.46,360.0,not_neg,not_int,not_lpsm,108000.0,sb,pr,home,1U,1980.0,CIB,539,CIB,35-44,to_inst,98.61111111,south,direct,44.0
cf,Joint,nopre,type2,p1,l1,nopc,b/c,266500,3.625,1.0347,0.0,360.0,not_neg,not_int,not_lpsm,268000.0,sb,pr,home,1U,3180.0,CRIF,771,EXP,45-54,not_inst,99.44029851,central,direct,61.0
cf,Joint,nopre,type1,p1,l1,nopc,nob/c,426500,3.875,0.1714,1250.0,360.0,not_neg,not_int,not_lpsm,448000.0,sb,pr,home,1U,8040.0,EXP,789,EXP,45-54,to_inst,95.20089286,north,direct,35.0
cf,Male,pre,type1,p4,l1,nopc,nob/c,136500,4.375,0.688,1005.0,180.0,not_neg,not_int,not_lpsm,358000.0,sb,pr,home,1U,3360.0,EXP,878,EXP,55-64,to_inst,38.12849162,north,direct,37.0
cf,,pre,type1,p4,l1,nopc,nob/c,316500,3.875,0.1422,1563.81,360.0,not_neg,not_int,not_lpsm,428000.0,sb,sr,home,1U,14820.0,CIB,594,CIB,55-64,to_inst,73.94859813,south,direct,38.0
cf,Male,pre,type1,p3,l1,nopc,nob/c,306500,,,,360.0,not_neg,not_int,not_lpsm,,sb,pr,home,1U,2940.0,EQUI,591,EXP,65-74,to_inst,,south,direct,
cf,Male,nopre,type1,p3,l1,nopc,nob/c,176500,4.875,0.3967,4775.97,360.0,not_neg,not_int,not_lpsm,238000.0,sb,pr,home,1U,3600.0,CRIF,854,CIB,45-54,to_inst,74.15966387,north,direct,23.0
,Male,nopre,type1,p4,l1,nopc,nob/c,426500,,,,348.0,neg_amm,not_int,not_lpsm,458000.0,sb,pr,home,1U,3240.0,CRIF,626,CIB,25-34,to_inst,93.12227074,south,direct,29.0
cf,,pre,type3,p1,l1,nopc,nob/c,206500,3.5,-0.0886,6238.14,360.0,not_neg,not_int,not_lpsm,208000.0,sb,pr,home,1U,3120.0,EXP,748,CIB,25-34,to_inst,99.27884615,south,direct,20.0
ncf,Joint,pre,type3,p1,l1,nopc,nob/c,156500,4.5,1.0806,0.0,360.0,not_neg,not_int,not_lpsm,168000.0,sb,pr,home,1U,3780.0,CIB,555,EXP,25-34,to_inst,93.1547619,north,direct,42.0
cf,Female,nopre,type1,p3,l1,nopc,nob/c,236500,4.25,0.4461,7475.0,360.0,not_neg,not_int,not_lpsm,358000.0,sb,pr,home,1U,2220.0,CIB,670,CIB,55-64,to_inst,66.06145251,north,direct,44.0
cf,Male,pre,type1,p3,l1,nopc,nob/c,226500,,,,180.0,not_neg,not_int,not_lpsm,328000.0,sb,pr,home,1U,5160.0,EXP,604,EXP,55-64,to_inst,69.05487805,north,direct,10.0
cf,Joint,nopre,type1,p3,l1,nopc,nob/c,326500,3.625,-0.0736,1733.34,360.0,not_neg,not_int,not_lpsm,858000.0,sb,pr,home,1U,7680.0,EXP,809,EXP,65-74,not_inst,38.05361305,north,direct,49.0
cf,Female,nopre,type1,p3,l1,nopc,nob/c,236500,,,,360.0,not_neg,not_int,not_lpsm,,sb,pr,home,2U,6000.0,EQUI,586,EXP,35-44,to_inst,,north,direct,
cf,Joint,nopre,type1,p4,l1,nopc,nob/c,246500,4.0,-0.1321,0.0,360.0,not_neg,not_int,not_lpsm,708000.0,sb,pr,home,1U,3720.0,CRIF,696,EXP,45-54,not_inst,34.81638418,south,direct,48.0
cf,,nopre,type3,p4,l1,nopc,nob/c,336500,,,,360.0,neg_amm,not_int,not_lpsm,,sb,pr,home,1U,0.0,EQUI,786,EXP,45-54,to_inst,,south,direct,
cf,Female,pre,type1,p4,l1,nopc,nob/c,176500,3.75,0.0589,4173.75,180.0,neg_amm,not_int,not_lpsm,258000.0,sb,pr,home,1U,6360.0,CIB,751,EXP,45-54,to_inst,68.41085271,south,direct,44.0
cf,Male,nopre,type1,p4,l1,nopc,nob/c,156500,,,,360.0,not_neg,not_int,not_lpsm,,sb,pr,home,1U,3720.0,EQUI,777,EXP,>74,to_inst,,north,direct,
cf,Joint,nopre,type1,p1,l1,nopc,nob/c,486500,4.125,0.535,1890.0,360.0,not_neg,not_int,not_lpsm,538000.0,sb,pr,home,1U,4740.0,EXP,501,EXP,25-34,not_inst,90.42750929,south,direct,49.0
cf,Joint,nopre,type1,p1,l1,nopc,nob/c,536500,4.18,0.04,1800.0,360.0,not_neg,not_int,not_lpsm,688000.0,sb,pr,home,1U,5520.0,CIB,613,EXP,25-34,not_inst,77.97965116,south,direct,47.0
ncf,Female,nopre,type1,p1,l1,nopc,nob/c,116500,3.99,0.6365,674.98,360.0,not_neg,not_int,not_lpsm,128000.0,sb,pr,home,1U,3360.0,CRIF,900,CIB,25-34,not_inst,91.015625,north,direct,31.0
cf,Joint,nopre,type1,p4,l1,nopc,nob/c,316500,3.25,-0.4313,2282.85,360.0,not_neg,not_int,not_lpsm,738000.0,sb,pr,home,1U,6420.0,CRIF,776,EXP,45-54,not_inst,42.88617886,north,direct,27.0
cf,Joint,pre,type1,p3,l1,nopc,nob/c,326500,3.875,0.2148,4591.52,360.0,not_neg,not_int,not_lpsm,448000.0,sb,pr,home,1U,4920.0,EXP,558,EXP,45-54,not_inst,72.87946429,north,direct,39.0
cf,Male,pre,type3,p3,l1,nopc,nob/c,146500,3.5,0.2014,4885.0,360.0,not_neg,not_int,not_lpsm,188000.0,sb,pr,home,1U,2760.0,CRIF,500,CIB,35-44,to_inst,77.92553191,north,direct,44.0
cf,Male,nopre,type1,p4,l1,nopc,nob/c,416500,3.625,-0.1475,0.0,360.0,not_neg,not_int,not_lpsm,768000.0,sb,pr,home,1U,5100.0,CIB,795,CIB,35-44,not_inst,54.23177083,north,direct,43.0
cf,Male,nopre,type1,p3,l1,nopc,nob/c,646500,,,,360.0,not_neg,not_int,not_lpsm,658000.0,sb,pr,home,1U,14400.0,CIB,824,CIB,65-74,not_inst,98.25227964,north,direct,37.0
cf,Joint,nopre,type1,p3,l1,nopc,nob/c,726500,5.25,0.7041,0.0,360.0,not_neg,not_int,not_lpsm,1308000.0,sb,pr,home,1U,18420.0,CIB,885,EXP,45-54,not_inst,55.54281346,south,direct,20.0
cf,Female,nopre,type1,p1,l1,nopc,nob/c,386500,4.875,0.481,0.0,360.0,not_neg,not_int,not_lpsm,408000.0,sb,pr,home,1U,8580.0,EXP,849,CIB,35-44,not_inst,94.73039216,north,direct,21.0
cf,Joint,nopre,type1,p1,l1,nopc,nob/c,506500,4.99,0.2381,1570.0,360.0,not_neg,not_int,not_lpsm,628000.0,sb,pr,home,1U,8820.0,CIB,607,EXP,35-44,not_inst,80.65286624,central,direct,40.0
cf,Female,nopre,type1,p1,l1,nopc,nob/c,326500,3.99,0.4094,1250.0,360.0,not_neg,not_int,not_lpsm,348000.0,sb,pr,home,1U,2880.0,CRIF,699,CIB,25-34,to_inst,93.82183908,north,direct,57.0
cf,Joint,nopre,type1,p1,l1,nopc,nob/c,466500,,,,360.0,neg_amm,not_int,not_lpsm,668000.0,sb,pr,home,1U,780.0,CIB,627,EXP,55-64,to_inst,69.83532934,south,direct,53.0
ncf,Female,nopre,type1,p3,l1,nopc,nob/c,106500,5.25,1.4048,2314.0,360.0,not_neg,not_int,not_lpsm,158000.0,sb,pr,home,1U,1560.0,CIB,534,CIB,45-54,to_inst,67.40506329,north,direct,42.0
cf,Joint,nopre,type1,p3,l1,nopc,nob/c,526500,3.75,0.1256,4800.0,360.0,not_neg,not_int,not_lpsm,1548000.0,sb,pr,home,1U,4440.0,CIB,616,EXP,55-64,not_inst,34.01162791,north,direct,49.0
cf,Joint,nopre,type1,p4,l1,nopc,nob/c,326500,3.5,0.2532,0.0,180.0,not_neg,not_int,not_lpsm,648000.0,sb,pr,home,1U,12360.0,CIB,819,EXP,35-44,not_inst,50.38580247,north,direct,20.0
cf,Male,nopre,type1,p3,l1,nopc,nob/c,216500,3.99,0.5923,3877.83,360.0,not_neg,int_only,not_lpsm,378000.0,sb,pr,home,1U,8040.0,CRIF,857,CIB,55-64,to_inst,57.27513228,south,direct,20.0
cf,Male,nopre,type1,p1,l1,nopc,nob/c,416500,3.75,1.0796,11286.42,360.0,neg_amm,int_only,not_lpsm,438000.0,sb,pr,home,1U,4980.0,CRIF,889,CIB,35-44,not_inst,95.0913242,south,direct,44.0
cf,Joint,nopre,type1,p4,l1,nopc,nob/c,456500,3.875,0.3842,5790.85,324.0,not_neg,not_int,not_lpsm,688000.0,sb,pr,home,1U,10860.0,CIB,531,EXP,35-44,to_inst,66.35174419,north,direct,37.0
cf,Female,pre,type2,p4,l1,nopc,b/c,176500,,,,360.0,not_neg,not_int,not_lpsm,,sb,pr,home,1U,0.0,EQUI,713,EXP,<25,to_inst,,north,direct,
cf,,nopre,type3,p4,l1,nopc,nob/c,486500,3.375,-0.2005,0.0,360.0,not_neg,int_only,not_lpsm,518000.0,sb,pr,home,1U,,CIB,840,CIB,35-44,not_inst,93.91891892,south,direct,
cf,,nopre,type1,p3,l1,nopc,nob/c,216500,4.75,0.4599,858.3,360.0,not_neg,not_int,not_lpsm,348000.0,sb,ir,home,1U,13140.0,CIB,568,EXP,35-44,not_inst,62.21264368,north,direct,37.0
cf,,nopre,type3,p3,l1,nopc,nob/c,286500,4.5,0.1549,4075.0,360.0,neg_amm,not_int,not_lpsm,328000.0,sb,pr,home,1U,4860.0,CRIF,549,EXP,65-74,to_inst,87.34756098,south,direct,53.0
,Joint,nopre,type1,p3,l1,nopc,nob/c,436500,3.99,-0.0671,679.32,360.0,not_neg,not_int,not_lpsm,758000.0,sb,pr,home,1U,11460.0,EXP,760,EXP,35-44,not_inst,57.58575198,north,direct,8.0
cf,Male,nopre,type1,p4,l1,nopc,nob/c,396500,,,,360.0,not_neg,not_int,not_lpsm,,sb,pr,home,1U,5040.0,EQUI,762,EXP,45-54,to_inst,,central,direct,
cf,Female,nopre,type1,p4,l1,nopc,nob/c,666500,3.625,0.1011,0.0,360.0,not_neg,not_int,not_lpsm,2258000.0,sb,pr,home,1U,17220.0,CIB,773,CIB,55-64,not_inst,29.51727192,north,direct,25.0
cf,Joint,nopre,type1,p3,l1,nopc,nob/c,206500,4.75,0.8221,900.0,180.0,not_neg,not_int,not_lpsm,278000.0,sb,pr,home,1U,6840.0,CIB,501,EXP,35-44,to_inst,74.28057554,north,direct,40.0
